SMILE
ONS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
ONS(=O)(=O)N(C)C
ONS(=O)(=O)Cc1ccccc1
ONS(=O)(=O)c1ccccc1
ONS(=O)(=O)c1ccc(cc1)F
ONS(=O)(=O)c1ccc(cc1)Cl
ONS(=O)(=O)c1ccc(cc1)Br
ONS(=O)(=O)c1ccc(cc1)I
ONS(=O)(=O)c1ccc(cc1)C
ONS(=O)(=O)c1ccc(cc1)N(=O)=O
ONS(=O)(=O)c1cccc(c1)N(=O)=O
ONS(=O)(=O)c1ccccc1N(=O)=O
ONS(=O)(=O)c1ccc(c(c1)Cl)N(=O)=O
ONS(=O)(=O)c1ccc(cc1)NC(=O)C
ONS(=O)(=O)c1ccc(cc1)N
COc1ccc(cc1N)S(=O)(=O)NO
ONS(=O)(=O)c1ccc(cc1)OC
ONS(=O)(=O)c1c(C)cc(cc1C)C
ONS(=O)(=O)c1c(F)c(F)c(c(c1F)F)F
ONS(=O)(=O)c1cccc(c1)C(F)(F)F
ONS(=O)(=O)c1ccccc1C(=O)O
ONC(=O)CNS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
ONC(=O)CNS(=O)(=O)c1c(F)c(F)c(c(c1F)F)F
ONC(=O)CNS(=O)(=O)c1ccc(cc1)OC
ONC(=O)CN(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cc1ccccc1
ONC(=O)CN(S(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)Cc1ccccc1
ONC(=O)CN(S(=O)(=O)c1ccc(cc1)OC)Cc1ccccc1
ONC(=O)C(NS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C
ONC(=O)C(NS(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)C
ONC(=O)C(NS(=O)(=O)c1ccc(cc1)OC)C
ONC(=O)C(N(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cc1ccccc1)C
ONC(=O)C(N(S(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)Cc1ccccc1)C
ONC(=O)C(N(S(=O)(=O)c1ccc(cc1)OC)Cc1ccccc1)C
ONC(=O)C(C(C)C)NS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
ONC(=O)C(C(C)C)NS(=O)(=O)c1c(F)c(F)c(c(c1F)F)F
ONC(=O)C(C(C)C)NS(=O)(=O)c1ccc(cc1)OC
ONC(=O)C(N(S(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)Cc1ccccc1)C(C)C
ONC(=O)C(N(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cc1ccccc1)C(C)C
ONC(=O)[C@@H](N(S(=O)(=O)c1ccc(cc1)OC)Cc1ccccc1)C(C)C
ONC(=O)C(NS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CC(C)C
ONC(=O)C(NS(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)CC(C)C
ONC(=O)C(NS(=O)(=O)c1ccc(cc1)OC)CC(C)C
ONC(=O)C(N(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cc1ccccc1)CC(C)C
ONC(=O)C(N(S(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)Cc1ccccc1)CC(C)C
ONC(=O)C(N(S(=O)(=O)c1ccc(cc1)OC)Cc1ccccc1)CC(C)C
ONC(=O)CN(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cc1ccccc1N(=O)=O
ONC(=O)CN(S(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)Cc1ccccc1N(=O)=O
ONC(=O)CN(S(=O)(=O)c1ccc(cc1)OC)Cc1ccccc1N(=O)=O
ONC(=O)CN(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cc1ccc(cc1)N(=O)=O
ONC(=O)CN(S(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)Cc1ccc(cc1)N(=O)=O
ONC(=O)CN(S(=O)(=O)c1ccc(cc1)OC)Cc1ccc(cc1)N(=O)=O
ONC(=O)C(N(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cc1ccccc1N(=O)=O)C
ONC(=O)C(N(S(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)Cc1ccccc1N(=O)=O)C
ONC(=O)[C@@H](N(S(=O)(=O)c1ccc(cc1)OC)Cc1ccccc1[N+](=O)[O-])C
ONC(=O)C(N(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cc1ccc(cc1)N(=O)=O)C
ONC(=O)C(N(S(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)Cc1ccc(cc1)N(=O)=O)C
ONC(=O)C(N(S(=O)(=O)c1ccc(cc1)OC)Cc1ccc(cc1)N(=O)=O)C
ONC(=O)C(N(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)Cc1ccccc1Cl)C
ONC(=O)C(N(S(=O)(=O)c1c(F)c(F)c(c(c1F)F)F)Cc1ccccc1Cl)C
ONC(=O)C(N(S(=O)(=O)c1ccc(cc1)OC)Cc1ccccc1Cl)C
ONS(=O)(=O)C
ONS(=O)(=O)C(F)(F)F
ONS(=O)(=O)C(Cl)(Cl)Cl
ONS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
ONS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
ONS(=O)(=O)N(C)C
ONS(=O)(=O)Cc1ccccc1
ONS(=O)(=O)c1ccccc1
ONS(=O)(=O)c1ccc(cc1)F
ONS(=O)(=O)c1ccc(cc1)Cl
ONS(=O)(=O)c1ccc(cc1)Br
ONS(=O)(=O)c1ccc(cc1)I
ONS(=O)(=O)c1ccc(cc1)C
ONS(=O)(=O)c1ccc(cc1)N(=O)=O
ONS(=O)(=O)c1cccc(c1)N(=O)=O
ONS(=O)(=O)c1ccccc1N(=O)=O
ONS(=O)(=O)c1ccc(c(c1)Cl)N(=O)=O
ONS(=O)(=O)c1ccc(cc1)NC(=O)C
