SMILE
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@@H](CC2)OC(=O)C(F)(F)F)C)[C@@H](CCNC(=O)NS(=O)(=O)NC)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCNC(=O)NS(=O)(=O)c1ccc(cc1)C(C)(C)C)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCNC(=O)NS(=O)(=O)N(C)C)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CCC([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCNS(=O)(=O)c1ccccc1)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCNS(=O)(=O)O)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCNS(=O)(=O)CC(=O)O)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCNS(=O)(=O)c1cccc(c1)N1CCCCC1)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCCNS(=O)(=O)O[Na])C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCCCNS(=O)(=O)C(C)(C)C)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCCCNS(=O)(=O)c1ccccc1)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCNS(=O)(=O)C(C(=O)O)(C)C)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCNS(=O)(=O)C(C)(C)C)C
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@H]1C[C@H](O)CC2)C)[C@@H](CCNS(=O)(=O)CCC(=O)O)C
Fc1cc(F)c(c(c1)F)CNC(=O)c1cn2[C@@H]3CCC[C@@H]3N(C(=O)c2c(c1=O)O)C
Fc1cc(F)c(c(c1)F)CNC(=O)c1cn2[C@H]3CCC[C@H]3N(C(=O)c2c(c1=O)O)C
Fc1cc(F)c(c(c1)F)CNC(=O)c1cn2[C@H]3CCCC[C@H]3N(C(=O)c2c(c1=O)O)C
Fc1cc(F)c(c(c1)F)CNC(=O)c1cn2[C@@H]3CCOC[C@@H]3N(C(=O)c2c(c1=O)O)CC(F)(F)F
Fc1cc(F)c(c(c1)F)CNC(=O)c1cn2[C@H]3CCOC[C@H]3N(C(=O)c2c(c1=O)O)CC(F)(F)F
CCN1[C@@H]2COCC[C@@H]2n2c(C1=O)c(O)c(=O)c(c2)C(=O)NCc1ccc(c(c1F)Cl)F
CCN1[C@@H]2COCC[C@H]2n2c(C1=O)c(O)c(=O)c(c2)C(=O)NCc1c(F)cc(cc1F)F
CCN1[C@@H]2OCC[C@@H]2n2c(C1=O)c(O)c(=O)c(c2)C(=O)NCc1ccc(c(c1F)Cl)F
Fc1cc(F)c(c(c1)F)CNC(=O)c1cn2[C@@H]3CCC[C@@H]3NC(=O)c2c(c1=O)O
CCCCNc1ncc2c(n1)n(C[C@@H]1CC[C@H](CC1)N)cc2c1ccc(cc1)N1CCOCC1
CCCCNc1ncc2c(n1)n(C[C@@H]1CC[C@H](CC1)N)cc2c1ccc(cc1)N1CCNCC1
CCCCNc1ncc2c(n1)n(C[C@@H]1CC[C@H](CC1)N)cc2c1ccc(cc1)S(=O)(=O)N1CCN(CC1)C
CCCCNc1ncc2c(n1)n(C[C@@H]1CC[C@H](CC1)N)cc2c1ccc(cc1)S(=O)(=O)N
CCCCNc1ncc2c(n1)n(C[C@@H]1CC[C@H](CC1)N)cc2c1ccc(c(c1)F)S(=O)(=O)N1CCOCC1
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)F)C1CC[C@H](CC1)N
CCCCNc1ncc2c(n1)n(cc2c1ccc(c(c1)F)S(=O)(=O)N1CCOCC1)C1CC[C@H](CC1)N
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)S(=O)(=O)N1CCOCC1)C1CC[C@H](CC1)N
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)CN1CCN(CC1)C)C1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)S(=O)(=O)C1CCOCC1)C1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)S(=O)(=O)C1CCCC1)C1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)S(=O)(=O)N1CCCCC1)C1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(c(c1)F)F)C1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)S(=O)(=O)N1CCC(CC1)(F)F)C1CC[C@H](CC1)O
N[C@@H]1CCC(CC1)n1cc(c2c1nc(NCCC1CC1)nc2)c1ccc(cc1)F
OCCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)F)C1CC[C@H](CC1)N
CCCCNc1ncc2c(n1)n(cc2c1ccc(c(c1)F)F)C1CC[C@H](CC1)N
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)CN1CCOCC1)C1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)CN1CCNCC1)C1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)S(=O)(=O)N1CC(C1)(F)F)C1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)C1(CC1)N1CCOCC1)C1CC[C@H](CC1)O
O[C@@H]1CCC(CC1)n1cc(c2c1nc(NCCC1CC1)nc2)c1ccc(cc1F)S(=O)(=O)N1CCN(CC1)C
O[C@@H]1CCC(CC1)n1cc(c2c1nc(NCCC1CC1)nc2)c1ccc(cc1F)S(=O)(=O)N1CCOCC1
O[C@@H]1CCC(CC1)n1cc(c2c1nc(NCCC1CC1)nc2)c1ccc(cc1)CN1CCOCC1
O[C@@H]1CCC(CC1)n1cc(c2c1nc(NCCC1CC1)nc2)c1ccc(cc1)CN1CCN(CC1)C
O[C@@H]1CC[C@H](CC1)n1cc(c2c1nc(nc2)NC(C)(C)C)c1ccc(c(c1)F)S(=O)(=O)N1CCN(CC1)CC(F)(F)F
O[C@@H]1CC[C@@H](CC1)n1cc(c2c1nc(nc2)NC(C)(C)C)c1ccc(c(c1)F)S(=O)(=O)N1CCN(CC1)CC(F)(F)F
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)S(=O)(=O)N1CCOCC1)[C@@H]1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(cc1)S(=O)(=O)N1CCN(CC1)C)[C@@H]1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(c(c1)F)N1CCOCC1)[C@@H]1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(c(c1)F)S(=O)(=O)N1CCN(CC1)C)[C@@H]1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)n(cc2c1ccc(c(c1)F)S(=O)(=O)N1CCOCC1)[C@@H]1CC[C@H](CC1)O
CCCCN(c1ncc2c(n1)n(cc2c1ccc(cc1)CN1CCN(CC1)C)[C@@H]1CC[C@H](CC1)O)C
CCCCNc1ncc2c(n1)c(cn2c1ccc(cc1)CN1CCN(CC1)C)C1CC[C@H](CC1)O
CCCCNc1ncc2c(n1)c(cn2c1ccc(cc1)S(=O)(=O)N1CCCCC1)C1CC[C@H](CC1)O
Nc1ncnc2c1n(nc2C1CCCC1)c1ccc(cc1)Oc1cccc(c1)OCc1cncs1
Cc1ncc(s1)COc1cccc(c1)Oc1ccc(cc1)n1nc(c2c1c(N)ncn2)C1CCCC1
