SMILE
Brc1cccc(c1)C1Oc2ccccc2-c2c1c1C(=CC(Nc1cc2)(C)C)C
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OCCN2C(=O)Nc1ccc(cc1C(F)(F)F)F
OC(=O)[C@@H]1CCC[C@H]1C(=O)c1ccc(cc1)c1ccc2c(c1)ccn2C(=O)Nc1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)ccn2C(=O)Nc1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)ccn2C(=O)Nc1ccccc1
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1cccc(c1)C(F)(F)F
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1cccc(c1)C(F)(F)F
Cc1cc(Br)cc(c1)C1Oc2ccccc2-c2c1c1C(=CC(Nc1cc2)(C)C)C
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)ccn2C(=O)Nc1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)NC(=O)c1nnc(o1)Nc1ccc(c(c1)F)F
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1ccc(cc1)C(F)(F)F
Fc1ccc(cc1)C1Oc2ccccc2-c2c1c1C(=CC(Nc1cc2)(C)C)C
Fc1cccc(c1)C1Oc2ccccc2-c2c1c1C(=CC(Nc1cc2)(C)C)C
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OCCN2C(=O)Nc1ccccc1
CCc1ccccc1NC(=O)N1C[C@@H](C)Oc2c1ccc(c2)c1ccc(cc1)[C@@H]1CC[C@H](CC1)CC(=O)O
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1ccc(c(c1)F)Cl
CCc1ccccc1NC(=O)N1C[C@@H](C)Oc2c1ccc(c2)c1ccc(cc1)[C@@H]1CC[C@H](CC1)CC(=O)O
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1cccc2c1OCCN2C(=O)Nc1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)N(CCO2)C(=O)Nc1ccccc1
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1ccc(c(c1)C)Cl
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1cnc2c(c1)OCCN2C(=O)Nc1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OC(C(=O)N2C(=O)Nc1ccccc1)C
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OCCN2S(=O)(=O)Cc1ccccc1
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1cccc(c1)C(F)(F)F
Cc1ccc(cc1)C1Oc2ccccc2-c2c1c1C(=CC(Nc1cc2)(C)C)C
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OCCN2c1nc2c(o1)cccc2
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OCCN2C(=O)Nc1ccccc1C(=O)O
Clc1cc(cc(c1)Cl)C1Oc2ccccc2-c2c1c1C(=CC(Nc1cc2)(C)C)C
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1cccc2c1OCCN2C(=O)Nc1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)N(CCO2)C(=O)Nc1ccccc1
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1ccc(c(c1)Cl)Cl
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1cnc2c(c1)OCCN2C(=O)Nc1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OC(C(=O)N2C(=O)Nc1ccccc1)C
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OCCN2S(=O)(=O)Cc1ccccc1
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OCCN2c1nc2c(o1)cccc2
CC1=CC(C)(C)Nc2c1c1C(Oc3c(-c1cc2)cccc3)c1ccc(c(c1)F)Cl
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OCCN2C(=O)Nc1ccccc1C(=O)O
CCOc1ccc(cc1)NC(=O)N1CCOc2c1ccc(c2)c1ccc(cc1)[C@@H]1CC[C@H](CC1)CC(=O)O
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OCCN2C(=O)Nc1ccccc1C(C)C
CCC1Oc2cc(ccc2N(C1)C(=O)Nc1ccccc1)c1ccc(nc1)OCC(C(=O)O)(C)C
CCc1ccccc1NC(=O)N1C[C@H](C)Oc2c1ccc(c2)c1ccc(cc1)[C@@H]1CC[C@H](CC1)CC(=O)O
CCC1Oc2cc(ccc2N(C1)C(=O)Nc1ccccc1)c1ccc(nc1)OCC1(CC1)C(=O)O
OC(=O)C[C@@H]1CC[C@H](CC1)c1ccc(cc1)c1ccc2c(c1)OC(CN2C(=O)Nc1ccccc1)C
