SMILE
Fc1ccc(c(c1)F)NS(=O)(=O)c1cc2CCN(c2c(c1)N1CCCCC1=O)C(=O)OCc1ccccc1
Fc1ccc(c(c1)F)NS(=O)(=O)c1cc2CCN(c2c(c1)N1CCNC1=O)C(=O)OCc1ccccc1
O=C(Nc1ccc(cc1N1CCCC1=O)S(=O)(=O)Nc1ccc(cc1F)F)OCc1ccccc1
Fc1ccc(c(c1)F)NS(=O)(=O)c1cc2CCN(c2c(c1)N1CCCCC1=O)CCc1ccccc1
Fc1ccc(c(c1)F)NS(=O)(=O)c1cc2CCN(c2c(c1)N1CCCC1=O)CCc1ccccc1
CNc1cc(cc2c1N(CCc1ccccc1)CC2)S(=O)(=O)Nc1ccc(cc1F)F
Fc1ccc(c(c1)F)NS(=O)(=O)c1ccc2c(c1)CCN2CCc1ccccc1
CC(=O)Nc1cc(cc2c1N(CCCc1ccccc1)CC2)S(=O)(=O)Nc1ccc(cc1F)F
CC(=O)Nc1cc(cc2c1N(CC2)Cc1ccccc1)S(=O)(=O)Nc1ccc(cc1F)F
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NC1Cc2c(C1)cccc2)NC(=O)OCC
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCCC(C)C)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)OCCc1ccccc1)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCc1ccccc1)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCc1ccc(c(c1)C)C)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCCc1ccccc1)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCCCCc1ccccc1)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NC1Cc2c(C1)cccc2)NC(=O)OCc1ccccc1
CC(=O)Nc1cc(cc2c1n(CCc1ccccc1)c(=O)o2)S(=O)(=O)Nc1ccc(cc1F)F
NCCCC[C@@H](C(=O)c1noc(n1)CN1CCN(CC1)C(=O)OCc1ccccc1)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCCc1cc(F)cc(c1)F)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCCc1ccc(cc1)C(F)(F)F)NC(=O)OCc1ccccc1
Fc1ccc(cc1)CCn1c(C)nc2c1c(NC(=O)C)cc(c2)S(=O)(=O)Nc1ccc(cc1F)F
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCCc1cccc(c1)Cl)NC(=O)c1ccc(cc1)F
Fc1ccc(cc1)CCn1cnc2c1c(NC(=O)C)cc(c2)S(=O)(=O)Nc1ccc(cc1F)F
Fc1ccc(cc1)CCn1ncc2c1c(NC(=O)C)cc(c2)S(=O)(=O)Nc1ccc(cc1F)F
CC(=O)Nc1cc(cc2c1n(CCc1ccccc1)cc2)S(=O)(=O)Nc1ccc(cc1F)F
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCCc1cccs1)NC(=O)OCc1ccccc1
Fc1ccc(cc1)CCN1CCc2c1c(NC(=O)C)cc(c2)S(=O)(=O)Nc1ccc(cc1F)F
CC(=O)Nc1cc(cc2c1N(CCc1ccccc1)CC2)S(=O)(=O)Nc1ccc(cc1F)F
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NC/C=C/c1ccccc1)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCCc1cccc(c1)Cl)NC(=O)OCc1ccccc1
COc1ccc(cc1)NS(=O)(=O)c1cc2CCN(c2c(c1)NC(=O)C)CCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NC1Cc2c(C1)cccc2)NC(=O)OCC
CO[C@@]12CC[C@]3(C[C@@H]1[C@@](C(C)(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O
CO[C@@]12C=C[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1ccccc1)O
CO[C@@]12C=C[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1cccc(c1)C)O
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NC1Cc2c(C1)cccc2)NC(=O)OCc1ccccc1
CO[C@@]12C=C[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1ccc(cc1)F)O
CO[C@@]12CC[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1ccccc1)O
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NC1Cc2c(C1)cccc2)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)N1CCN(CC1)Cc1ccccc1F)NC(=O)OCc1ccccc1
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCCc1cccc(c1)Cl)NC(=O)C(C)(C)C
CO[C@@]12CC[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1cccc(c1)C)O
CO[C@@]12CC[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1cccc(c1)Cl)O
CO[C@@]12CC[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1cccc(c1)F)O
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NCc1cccc2c1cccc2)NC(=O)OCc1ccccc1
CO[C@@]12CC[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1ccoc1)O
CO[C@@]12CC[C@]3(C[C@@H]1[C@@](C(C)(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O
CO[C@]12CC[C@]3(C[C@@H]1[C@@](c1ccccc1)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O
NCCCC[C@@H](C(=O)c1noc(n1)Cc1ccc(cc1)C(=O)NC1Cc2c(C1)cccc2)NC(=O)OCC
CO[C@@]12C=C[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1ccccc1)O
CO[C@@]12C=C[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1cccc(c1)C)O
NCCCC[C@@H](C(=O)c1noc(n1)CN1CCN(CC1)C(=O)CCCc1ccccc1)NC(=O)OCc1ccccc1
CO[C@@]12C=C[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1ccc(cc1)F)O
NCCCC[C@@H](C(=O)c1noc(n1)CN1CCN(CC1)CCCc1ccccc1)NC(=O)OCc1ccccc1
CO[C@@]12CC[C@@]3([C@@]45[C@H]1Oc1c5c(C[C@H]3N(CC4)CC3CC3)ccc1O)C[C@]2(C)[C@@H](c1ccccc1)O
