SMILE
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCCc1cccc(c1)O
Oc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCCc1cccc(c1)O
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCC(c1ccccc1)O
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CC[C@@H](c1ccccc1)O
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCCc1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCCc1ccccc1
Oc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)C/C=C/c1cccc(c1)O
O[C@@H](c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
c1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccccc1CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1cccc(c1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
Oc1cccc(c1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1cccc(c1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1ccccc1CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1ccccc1/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccccc1CCCN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)C/C=C/c1cccc(c1)O
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCC(c1ccccc1)O
OC(c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1cccc(c1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CC[C@@H](c1ccccc1)O
Oc1ccccc1/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CC[C@H](c1ccccc1)O
COc1cccc(c1)CCCN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
O[C@@H](c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccccc1CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
CCCCCCCCCC(=O)OC(c1ccccc1)CCN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
COc1cccc(c1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
COc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
Oc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CC[C@H](c1ccccc1)O
COc1ccccc1/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
O[C@@H](c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
O=C(c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)C/C=C/c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)C/C=C/c1ccccc1
COc1ccccc1/C=C/CN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
COc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccccc1CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCC(c1ccccc1)O
COc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
OC(c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCCc1ccccc1O
COc1cccc(c1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
O=C(c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
c1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1cccc(c1)/C=C/CN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
COc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
OC(c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCCc1ccccc1O
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)C/C=C/c1cccc(c1)O
Oc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
O[C@@H](c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccccc1/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCCc1ccccc1O
COc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
Oc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
Oc1ccc(cc1)/C=C/CN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)C/C=C/c1ccccc1
CCCCCCCCCC(=O)OC(c1ccccc1)CCN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
COc1cccc(c1)/C=C/CN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
COc1cccc(c1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1ccccc1CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1ccccc1/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CC[C@H](c1ccccc1)O
O=C(c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccccc1/C=C/CN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)C/C=C/c1ccccc1O
Oc1cccc(c1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CC[C@@H](c1ccccc1)O
Oc1cccc(c1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
Oc1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1cccc(c1)CCCN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
OC(c1ccccc1)CCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccccc1CCCN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F
COc1cccc(c1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1cccc(c1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCCc1cccc(c1)O
Oc1cccc(c1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCCc1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCC(=O)c1ccccc1
COc1ccccc1/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1cccc(c1)/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Oc1ccccc1CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CCCc1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)C/C=C/c1ccccc1
COc1ccccc1/C=C/CN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCN1CCN(CC1)CC[C@H](c1ccccc1)O
COc1cccc(c1)CCCN1CCN(CC1)CCOC(c1ccccc1)c1ccccc1
COc1ccc2c(c1)c(CCNC(=O)c1ccc(cc1)OC(F)(F)F)ccc2OC
O=C(c1ccc(cc1)C(=O)C(F)(F)F)Nc1ccc(cc1)I
O=C(c1ccc(cc1)OC(F)(F)F)Nc1ccc(cc1)I
COc1ccc2c(c1)N(CCC2)CCNC(=O)c1ccc(cc1)OC(F)(F)F
Ic1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)C
O=C(c1ccc(cc1)OC(F)(F)F)NCCc1c[nH]c2c1cc(O)cc2
OC[C@H]1CN(CC[C@@H]1n1c(=O)n(c2c1cccc2)CC)CC1CCCCCCC1
O=c1[nH]c2c(n1C1CCN(CC1)Cc1ccccc1)cccc2
O=C(c1ccc(cc1)OC(F)(F)F)NCCC1CCCc2c1cccc2
OC[C@H]1CN(CC[C@@H]1n1c(=O)n(c2c1cccc2)CC)CC1CCCCCCC1
O=c1[nH]c2c(n1C1CCN(CC1)Cc1ccccc1)cccc2
FC(C(Oc1ccc(cc1)C(=O)Nc1ccc(cc1)C(C)(C)C)(F)F)F
COc1ccc2c(c1)c(CCNC(=O)c1ccc(cc1)OC(C(F)F)(F)F)c[nH]2
CCn1c(=O)n(c2c1cccc2)C1CCN(CC1)CC1CCCCCCC1
Clc1ccccc1C(N1CCC(CC1)n1c(=O)[nH]c2c1cccc2)C
OC[C@H]1CN(CC[C@@H]1n1c(=O)n(c2c1cccc2)CC)CC1CCCCCCC1
OC[C@@H]1CN(CC[C@H]1n1c(=O)n(c2c1cccc2)CC)CC1CCCCCCC1
CCn1c(=O)n(c2c1cccc2)C1CCN(CC1)CC1CCCCCCC1
O=C(c1ccc(cc1)OC(F)(F)F)NCCN1CCCc2c1cccc2
Clc1ccccc1C(N1CCC(CC1)n1c(=O)[nH]c2c1cccc2)C
Oc1ccc2c(c1)c(ccc2O)C(CNC(=O)c1ccc(cc1)OC(F)(F)F)C
O=c1[nH]c2c(n1C1CCN(CC1)CC1CCCCCCC1)cccc2
COc1ccc2c(c1)c(CCNC(=O)c1ccc(cc1)OC(F)(F)F)ccc2
O=C(c1ccc(cc1)OC(F)(F)F)NCCn1ccc2c1cccc2
Oc1ccc2c(c1)c1C(CCCc1n2C)CNC(=O)c1ccc(cc1)OC(F)(F)F
CCn1c(=O)n(c2c1cccc2)C1CCN(CC1)CC1CCCCCCC1
O=C(c1ccc(cc1)C(F)(F)F)NCCc1cn(c2c1cccc2)C
O=C(c1ccc(cc1)OC(F)(F)F)NCCc1cccc2c1cccc2
Clc1ccccc1C(N1CCC(CC1)n1c(=O)[nH]c2c1cccc2)C
O=C(c1ccc(cc1)C(F)(F)F)NCCc1c[nH]c2c1cccc2
O=c1[nH]c2c(n1C1CCN(CC1)CC1CCCCCCC1)cccc2
OC[C@@H]1CN(CC[C@H]1n1c(=O)n(c2c1cccc2)CC)CC1CCCCCCC1
O=C(c1ccc(cc1)OC(F)(F)F)NCCc1cccc2c1cncc2
OC[C@@H]1CN(CC[C@H]1n1c(=O)n(c2c1cccc2)CC)CC1CCCCCCC1
O=c1[nH]c2c(n1C1CCN(CC1)CC1CCCCCCC1)cccc2
O=c1[nH]c2c(n1C1CCN(CC1)Cc1ccccc1)cccc2
COc1ccc2c(c1)c(CCNC(=O)c1ccc(cc1)C(F)(F)F)c[nH]2
O=C(c1ccc(cc1)OC(F)(F)F)NCCc1ccnc2c1cccc2
COc1ccc2c(c1)c(CCNC(=O)c1ccc(cc1)OC(F)(F)F)c[nH]2
