SMILE
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1cccc(c1)F
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1ccc(cc1)F
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1cccs1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1cscc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1ccccn1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1cccnc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1cscn1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1cncs1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1n[nH]cc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)CC)c(nc2c1cccc2)c1ccccc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C(C)C)c(nc2c1cccc2)c1ccccc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)CC(=O)N(C)C)c(nc2c1cccc2)c1ccccc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2F)c1ccccc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2C)c1ccccc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1ccc(c2)F)c1ccccc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1ccc(c2)Cl)c1ccccc1
CCOc1ccc2c(c1)nc(c(c2C(=O)N[C@H](c1ccccc1)CC)S(=O)C)c1ccccc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1ccc(c2)N(C)C)c1ccccc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1ccc(c2)Br)c1ccccc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1ccc(c2)C)c1ccccc1
CC[C@@H](c1ccccc1)NC(=O)c1c(S(=O)C)c(nc2c1ccc(c2)CN(C)C)c1ccccc1
O=C(c1c(S(=O)C)c(nc2c1cccc2)c1ccccc1)N[C@H](c1ccccc1)C1CC1
O=C(c1c(S(=O)C)c(nc2c1cccc2)c1ccccc1)NC1(CC1)c1ccccc1
O=C(c1c(S(=O)C)c(nc2c1cccc2)c1ccccc1)NC1(CCC1)c1ccccc1
CS(=O)c1c(nc2c(c1C(=O)N[C@H](c1ccncc1)C1CC1)cccc2)c1ccccc1
CS(=O)c1c(nc2c(c1C(=O)N[C@H](c1ccncc1)C1CC1)cccc2)c1ccccc1
CC[C@@H](c1cccnc1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1ccccc1
CC[C@@H](c1ccccn1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1ccccc1
CC[C@@H](c1ccccn1)NC(=O)c1c(S(=O)C)c(nc2c1cccc2)c1ccccc1
O=C(OC(C)(C)C)CN1C(=O)[C@@H](CCc2c1cccc2)NC(=O)c1ccc2c(c1)cccc2
Clc1ccc(cc1)C(=O)NC1CCc2c(N(C1=O)CC(=O)OC(C)(C)C)cccc2
O=C(OC(C)(C)C)CN1C(=O)[C@H](CCc2c1cccc2)NC(=O)c1cc2c([nH]1)cccc2
O=C(OC(C)(C)C)CN1C(=O)[C@@H](CCc2c1cccc2)NC(=O)c1cc2c([nH]1)cccc2
O=C(OC(C)(C)C)CN1C(=O)C(NCc2ccc3c(c2)cccc3)CCc2c1cccc2
O=C(NC1CCc2c(N(C1=O)CC(=O)OC(C)(C)C)cccc2)Cc1ccc2c(c1)cccc2
O=C(OC(C)(C)C)CN1C(=O)C(CCc2c1cccc2)NC(=O)c1ccc2c(c1)cccc2
O=C(NC1CCc2c(N(C1=O)CC(=O)OC(C)(C)C)cccc2)CCc1c[nH]c2c1cccc2
O=C(OC(C)(C)C)CN1C(=O)C(CCc2c1cccc2)NC(=O)c1ccccc1
O=C(OC(C)(C)C)CN1C(=O)C(CCc2c1cccc2)NC(=O)c1ccc(cc1)N(C)C
O=C(c1cc2c([nH]1)cccc2)N[C@H]1N=C(c2ccccc2)c2c(N(C1=O)C)cccc2
O=C(OC(C)(C)C)CN1C(=O)C(CCCc2c1cccc2)NC(=O)c1cc2c([nH]1)cccc2
CCOC(=O)CN1C(=O)C(CCc2c1cccc2)NC(=O)c1cc2c([nH]1)cccc2
CCN(CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2c1nccc2)CC
CCN(CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2c1nccc2)CC
Clc1cccc(c1)COc1ccc(cc1)CC(=O)N(O)C
O=C(N(O)C)Cc1ccc(cc1)OCc1ccc2c(n1)cccc2
ON(C(=O)CCCc1ccccc1)CCc1ccccc1
O=C(N(CCc1ccccc1)O)Cc1ccc(cc1)OCc1ccccc1
OC(=O)CCCCN(C(=O)Cc1ccc(cc1)OCc1ccccc1)O
O=C(N(CCc1ccccc1)O)Cc1ccc(cc1)OCc1ccccc1
CN(C(=O)Cc1ccc(cc1)OCc1ccccc1)O
O=C(N(C(c1ccccc1)C)O)Cc1ccc(cc1)OCc1ccccc1
O=C(N(CCc1ccccc1)O)Cc1ccc(cc1)OCc1ccccc1
CCCc1c(OCCCCCOc2cc3O[C@H](CCc3cc2C(=O)C)C(=O)O)ccc(c1O)C(=O)C
CCCc1c(OCCCCCOc2cc(OCC(=O)O)ccc2C(=O)C)ccc(c1O)C(=O)C
CCCc1c(OCCCCCOc2cc3OC4(CCC(CC4)C(=O)O)CCc3cc2C(=O)C)ccc(c1O)C(=O)C
CCCc1c(OCCC(CCOc2cc3OC(CCc3cc2C(=O)C)C(=O)O)(C)C)ccc(c1O)C(=O)C
