SMILE
COc1cc(OCc2onc(n2)c2ccc(cc2)Br)ccc1c1[nH]c2c(c1)n(C)c(=O)n(c2=O)C
CN(CCC1(OC(=O)c2c(C1)cc(c(c2)C)C)c1ccc(cc1)Cl)C
COc1ccc2c(c1)CC(OC2=O)(CCN(C)C)c1ccc(cc1)Cl
COc1ccc2c(c1C)CC(OC2=O)(CCN(C)C)c1ccc(cc1)Cl
C=CCN(c1ccc2c(c1)CC(OC2=O)(CCN(C)C)c1ccc(cc1)Cl)CC=C
CN(CCC1(OC(=O)c2c(C1)ccc1c2cccc1)c1ccc(cc1)Cl)C
C=CCN(c1cccc(c1)C1(CCN(C)C)OC(=O)c2c(C1)cccc2)CC=C
CN(CCC1(OC(=O)c2c(C1)cccc2)c1ccc(c(c1)Cl)Cl)C
CN(CCC1(OC(=O)c2c(C1)cccc2)c1cccc(c1)Br)C
CN(CCC1(OC(=O)c2c(C1)cccc2)c1ccc(cc1)Br)C
CN(CCC1(OC(=O)c2c(C1)cccc2)c1ccc(cc1)Oc1ccccc1)C
CN(CCC1(OC(=O)c2c(C1)cccc2)c1cccc(c1)c1ccccc1)C
CN(CCC1(OC(=O)c2c(C1)cc(c(c2)C)C)c1ccc2c(c1)cccc2)C
COc1cccc(c1)C1(CCN(C)C)OC(=O)c2c(C1)cc(c(c2)C)C
COc1cc(OC)cc(c1)C1(CCN(C)C)OC(=O)c2c(C1)cc(c(c2)C)C
CN(CCC1(OC(=O)c2c(C1)cc(c(c2)C)C)c1ccc(c(c1)Cl)Cl)C
CN(CCC1(OCc2c(C1)cccc2)c1ccc(cc1)Cl)C
CN(CCC1(OCc2c(C1)cc(c(c2)C)C)c1ccc(cc1)Cl)C
CN(CCC1(OCc2c(C1)cc(c(c2)C)C)c1ccc2c(c1)cccc2)C
CN(CCC1(Cc2ccccc2C(=O)N1C)c1ccc(cc1)Cl)C
COc1cccc2c1CC(CCN(C)C)(c1ccc(cc1)Cl)N(C2=O)C
CN(CCC1(Cc2ccccc2C(=O)N1C(C)C)c1ccc(cc1)Cl)C
CN(CCC1(OC(=O)c2c(C1)cccc2)c1ccc(cc1)Cl)C
C=CCN(CCC1(OC(=O)c2c(C1)cccc2)c1ccc(cc1)Cl)C
CNCCC1(OC(=O)c2c(C1)cccc2)c1ccc(cc1)Cl
Clc1ccc(cc1)C1(CC[N+](C)(C)C)OC(=O)c2c(C1)cccc2
CCc1cc2cc(ccc2[nH]c1=O)C(Cc1ccc2c(c1)OCCO2)CCN1CCCCC1
O=c1[nH]c(NCCN2CCN(CC2)c2n[nH]c3c2cccc3)nc2c1cccc2
C[C@@H](C(C)(C)C)Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(=O)(=O)C
C[C@@H](C(C)(C)C)Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(=O)(=O)C
C[C@@H](C(C)(C)C)Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(=O)(=O)C
C[C@@H](C(C)(C)C)Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(=O)(=O)C
C[C@@H](C(C)(C)C)Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(=O)(=O)C
C[C@H](C(C)(C)C)Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(=O)(=O)C
C[C@@H](C(C)(C)C)Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(=O)(=O)C
C[C@H](C(C)(C)C)Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(=O)(=O)C
C[C@@H](C(C)(C)C)Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(=O)(=O)C
C[C@H](C(C)(C)C)Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(=O)(=O)C
CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)CCCN=C(N)N)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N)CC(C)C)C
COC[C@]12CNCC[C@@]2(C1)c1ccc(c(c1)Cl)Cl
COC[C@]12CNCC[C@@]2(C1)c1ccc(c(c1)Cl)Cl
COC[C@]12CNCC[C@@]2(C1)c1ccc(c(c1)Cl)Cl
COC[C@]12CNCC[C@@]2(C1)c1ccc(c(c1)Cl)Cl
